Lyrics,Dialect,Artist,Song
"Première version 

El baïda mon amour (3) nebghiha bla shour
Samhili ya zarga (3) maak malguit fayda





Zarga 3douwti ma ndirhach hbibti 
W li dar zarga fi da l3am ya dar problème
Zarga 3douwti ma ndirhach hbibti 
W li dar zarga fi da l3am ya dar problème

El baïda mon amour (3) ya machi b shour
Samhili ya zarga (3) maak malguit fayda 

Koulyoum sekran ou nendeb fel contoire
Sbabi el adyen jarhou galbi bel klem wya
Koulyoum sekran ou nendeb fel contoire
Sbabi el adyen jarhou galbi bel klem wya

Deuxième Version 
Koulyoum sekran ou nendeb fel contoire
Sbabi el adyen jarhou galbi bel klem wya
Koulyoum sekran ou nendeb fel contoire
Sbabi el adyen jarhou galbi bel klem wya




 
El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3) maak malguit fayda

Wn daretli 3afssa wekraht ga3 ensa
Wmazel rabi ykhalas hada ghir enos wya
Wn daretli 3afssa wekraht gaa ensa
Wmazel galbi ykhalas hada ghir enos wya Nasrou 

El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3) maak malguit fayda

Mha sahara whia teb3at l'histoire wya 
Mha sahara whia teb3at l'histoire wya
Wmazel rabi ykhalas whada ghir enos wya rabi
Wmazel rabi ykhalas whada ghir enos 

El baïda mon amour (3) nediha bla shour




Samhili ya zarga (3); maak malkit fayda

Mha sahara whia teb3at l'histoire wya 
Mha sahara whia teb3at l'histoire wya
Wmazel rabi ykhalas whada ghir enos wya rabi
Wmazel rabi ykhalas whada ghir enos wya 

El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3); maak malkit fayda 

El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3); maak malkit fayda

El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3); maak malkit fayda

Wm daretli afsa wekraht ga3 ensa
Wm daretli afsa wekraht ga3 ensa




Wmazel galbi ykhalas hada ghir enos wya
Wyekber Abdellah wenrabih ala yedi

El baïda mon amour (3) nediha bla shour
Samhili ya zarga (3) maak malkit fayda
 





 

Traduction El Beida Mon Amour - Cheb Hasni

Première version  

La blonde mon amour (3) je l'aime sans sorcellerie (Sans sorts*) 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 




 
La brune est mon ennemie, elle ne sera jamais ma chérie 
Et celui qui aime la brune ne s’attire que des problèmes

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts  

Je suis ivre tous les soirs et je pleure sur le comptoir
Les paroles de mes ennemies me blessent profondément 
Je suis ivre tous les soirs et je pleure sur le comptoir
Les paroles de mes ennemies me blessent profondément 




 
La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts  

Dieu rendra justice ceci n'est que la moitié
Dieu rendra justice ceci n'est que la moitié
Quand elle m'a jetée un sort, j'ai détesté toutes les femmes
Quand elle m'a jetée un sort, j'ai détesté toutes les femmes

La blonde mon amour (3) sans sorts 

Les gens sont différents et chacun sa chance 
Les gens sont différents et je n’ai pas de chance 
Les gens sont différents et je n’ai pas de chance 




Les gens sont différents et chacun sa chance 

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

La blonde mon amour (3) sans sorts


Deuxième Version 

Je suis ivre tous les soirs et je pleure sur le comptoir
Les paroles de mes ennemies me blessent profondément 
Je suis ivre tous les soirs et je pleure sur le comptoir
Les paroles de mes ennemies me blessent profondément 




 
La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

Quand elle m'a jetée un sort, j'ai détesté toutes les femmes
Dieu rendra justice ceci n'est que la moitié
Quand elle m'a jetée un sort, j'ai détesté toutes les femmes
Dieu rendra justice ceci n'est que la moitié Nasrou 

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts  

Sa mère est une sorcière et elle aussi  





Sa mère est une sorcière et elle aussi 
Dieu rendra justice ceci n'est que la moitié
Dieu rendra justice ceci n'est que la moitié 

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

Sa mère est une sorcière et elle aussi 
Sa mère est une sorcière et elle aussi 
Dieu rendra justice ceci n'est que la moitié
Dieu rendra justice ceci n'est que la moitié

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

La blonde mon amour (3) sans sorts 




Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 

Quand elle m'a jetée un sort, j'ai détesté toutes les femmes
Quand elle m'a jetée un sort, j'ai détesté toutes les femmes
Dieu rendra justice ceci n'est que la moitié
Abdellah grandira à mes cotés 

La blonde mon amour (3) sans sorts 
Pardonne moi la brune (3) avec toi je ne trouve pas d'intérêts 





 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya





Yaah sbart ou tal lhal
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya

[Instrumental]
Ba'ad lefrak a'amin
Ana zahri win
Ba'ad lefrak a'amin
Ya win maktoubi, win


Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya

[Instrumental]




 
Kount mhani, à l'aise
Netmecha wahdi lebda
A'achit mbassi galbi
Wa'alik rabit el kebda

Eh kount mhani, à l'aise
Netmecha wahdi lebda
A'achit mbassi galbi
Wa'alik rabit el kebda

[Instrumental]


Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya




Ya zerga win rohti ou khalitini
Allah ghaleb bghitek
Ou dertiha bela'ani, wah

[Instrumental]

Yahdik rabi wellili
Ana manajemtchi
Yahdik rabi wellili
Choufi ki rah sarili


Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya

Ba'ad lefrak a'amin




Ya win zahri win
Ba'ad lefrak a'amin
Ana maktoubi win

Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Khtitek hassit bel kiya
Kount mhani, à l'aise
Netmecha wahdi lebda
A'achit mbassi galbi
Wa'alik rabit el kebda

Yaw kount mhani, à l'aise
Netmecha wahdi lebda
A'achit mbassi galbi
Wa'alik rabit el kebda






Sbart ou tal adabi
Ana ma'ak ntiya
Ki ndir sidi rabi
Hassit bel kiya 





 

Traduction Sbart w Tal Adabi - Cheb Hasni

J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté  





J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté  

[Instrumental]

Après une séparation de 2 ans 
Où est ma chance?
Après une séparation de 2 ans 
Où est mon destin 

J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté 

[Instrumental]




 
Je vivais bien, à l’aise 
Je traçais mon chemin 
J’ai décidé de faire souffrir mon coeur 
Et de t’aimer 

Je vivais bien, à l’aise 
Je traçais mon chemin 
J’ai décidé de faire souffrir mon coeur 
Et de t’aimer 

[Instrumental]

J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté 
Oh la brune où es-tu? Pourquoi m'as-tu quitté?




Je t’ai aimé 
Et tu l’as fait exprès  

[Instrumental]

Reviens-moi s’il te plait 
Je ne peux pas vivre sans toi 
Reviens-moi s’il te plait 
Regarde dans quel état je suis 

J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté 

Après une séparation de 2 ans 
Où est ma chance?
Après une séparation de 2 ans 




Où est mon destin 

J’ai patienté et j’ai beaucoup souffert 
Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté 

Je vivais bien, à l’aise 
Je traçais mon chemin 
J’ai décidé de faire souffrir mon coeur 
Et de t’aimer 

Je vivais bien, à l’aise 
Je traçais mon chemin 
J’ai décidé de faire souffrir mon coeur 
Et de t’aimer 

J’ai patienté et j’ai beaucoup souffert 





Avec toi 
Mon Dieu, que dois-je faire? 
Je souffre depuis que tu m’as quitté  





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"C'est pas la peine t3azzouha
Ila dartou fiha achar ah yama
Almout bla rendez-vous thallaw fi lwaldine yama
Fi khatr ga3 litama almout ila ga3 nabghi nmout anaya sbak yama




Rani 3likom dana 3andi ghir ma
Waha samhouli ah yama
Asamhouli zino hkami ou darni ha ma yama
Thallaw fi lwaldine malgré tkounou ghaybine yama
Malgré mart bouk tabghik machi ki mouk hama yama
Nssabbar litim nakol lkassra lbarda hama yama
Salou dmou3 litama min yitfakrou wi ywallou yama
Samhouni waddart mwimti lwila yama
Ou nass 3azzat ou mchat ghtila fi galbi dmat yama
Na3dar litim na3raf makaltah kidayra yama
Sabbaht l3id nabki twahacht mwimti hama
Sabbaht l3id nabki twahacht hbibti yama 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Choufi omri cha sra, cha sra
Galbek li kan vicieux
Choufi omri cha sra, cha sra
Galbek li kan vicieux
Yek entia el khassra, khassra




Zerga dkhalti el milieu
Yek entia el khassra, khassra
Zerga dkhalti el milieu

Loukan konti sabra, sabra
Kan 3achkak sérieux
Loukan konti sabra, sabra
Loukan 3achkak sérieux
Loukan raki b darek, b darek
Konti goulti lel 3dow adieu
Loukan raki b darek, b darek
Konti goulti lel 3dow adieu

Laken kounti nakra, nakra
Hobi ou khalassek mon Dieu
Laken kounti nakra, nakra
Hobi ou khalass mon Dieu
Derti 3douya contra, contra




9ssemti galbi en deux
Derti 3douya contra, contra
9ssemti galbi en deux

3chak ana fik a khti, a khti
Ah hssebt lia gentille
3chak ana fik a khti, a khti
Ah hssеbt lia gentille
Meli 3raftеk ana, ana
Maghboun zedtni nti
Meli 3raftek ana, ana
Maghboun zedtni nti

Laken kounti nakra, nakra
Hobi ou khalassek mon Dieu
Laken kounti nakra, nakra
Hobi ou khalass mon Dieu
Derti 3douya contra, contra




9ssemti galbi en deux
Derti 3douya contra, contra
9ssemti galbi en deux

Choufi omri cha sra, cha sra
Galbek li kan vicieux
Choufi omri cha sra, cha sra
Galbek li kan vicieux
Yek entia el khassra, khassra
Zerga dkhalti el milieu
Yek entia el khassra 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Nahlef jamais de la vie
Ma N'rabi L'kebda
Pourtant L'galb safi safi
Ma Sedqat Wahda
Pourtant L'galb safi safi




Ma Sedqat Wahda
…
(Ahaaaah)
Zahri Tiyahhni
Fi s'habat L'milieu (aaah)
Malgri chayef manich vicieux (aaah)
Zahri Tiyahhni
Fi s'habat L'milieu (aaah)
Malgri chayef manich vicieux (aaah)
Nahlef jamais de la vie
Ma N'rabi L'kebda
Pourtant L'galb safi safi
Ma Sedqat Wahda
Pourtant L'galb safi safi
Ma Sedqat Wahda
…
(Yaaaaah)
M3aha ttab Galbi




Dima Fi La Souffrance
(yaah) Fihoum N'dir L'aman
M3ahoum j'ai pas de chance
(yaah) M3aha ttab Galbi
Dima Fi La Souffrance
(yaah) Fihoum N'dir L'aman
M3ahoum j'ai pas de chance
Nahlef jamais de la vie
Ma N'rabi L'kebda
Pourtant L'galb safi safi
Ma Sedqat Wahda
Pourtant L'galb safi safi
Ma Sedqat Wahda
…
(Yaaaaah)
Ma hassitch Men Z'har
Woula Maktoubi Hakda (aaah)
Sa3aSa3a T'srali




W n'rabi Kebda M'soufga (aah)
Mahhssitch Men Z'har
Woula Maktoubi Hakda
(yaah)Sa3aSa3a T'srali
W n'rabi Kebda M'soufga (aah)
Nahlef jamais de la vie
Ma N'rabi L'kebda
Pourtant L'galb safi safi
Ma Sedqat Wahda
Pourtant L'galb safi safi
Ma Sedqat Wahda 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Ro'ya maah chafouni nebghiha 
ndirha raï, wah 
ro'ya maah, nass gharou menna 
idirou kifna wah, wah 
wa ah, ah, ah laïli wah 





tellement je t'aime, je pense à toi 
tellement je t'aime, je rêve de toi 
tellement je t'aime, passionnément 
tellement je t'aime, à la folie 
tellement nebghik, nmout aalik 
tellement nebghik, nsaqssi aalik 
tellement nebghiha, nmout aaliha 

raï ah yah yah 
ro'ya maah, lakin bi mahanti 
mehna msofja wah 
ro'ya maah 
la llaha illa Allah, biha blaouni wah

tellement je t'aime, je pense à toi 
tellement je t'aime, je rêve de toi 
tellement je t'aime, passionnément 




tellement je t'aime, à la folie 
tellement nebghik, nmout aalik 
tellement nebghik, nsaqssi aalik 
tellement nebghiha, nmout aaliha 

nebghiha, ah wah 
wallafetha rani ngoul lik 
dima maaha, ah wah 
la vérité lhaq, ngoul lik essah 
wa ah ah ah, wa ya laïli ah 

tellement je t'aime, je pense à toi 
tellement je t'aime, je rêve de toi 
tellement je t'aime, passionnément 
tellement je t'aime, à la folie 
tellement nebghik, nmout aalik 
tellement nebghik, nsaqssi aalik 
tellement nebghiha, nmout aaliha 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Un seul regard d'elle
et ils ont vu que je l'aimais
avec elle mon raï est parfait
Un seul regard d'elle
et les gens étaient jaloux




ils n'ont qu'à faire
comme nous, alors!

Tellement je t'aime
je pense à toi
Tellement je t'aime
je rêve de toi
Tellement je t'aime
passionnément
Tellement je t'aime
À la folie
Tellement je t'aime
Je me meurs pour toi
Tellement je t'aime
je demande après toi
Tellement je l'aime
et je l'adore





Un regard d'elle
et me voilà dans la douleur
une douleur sauvage oh!
Un seul regard d'elle
et il n'y a de dieu qu'Allah,
me voilà accroché

Tellement je t'aime
je pense à toi
Tellement je t'aime
je rêve de toi
Tellement je t'aime
passionnément
Tellement je t'aime
À la folie
Tellement je t'aime
Je me meurs pour toi
Tellement je t'aime




je demande après toi
Tellement je l'aime
et je l'adore


Je l'aime c'est vrai
je ne peux me passer d'elle,
je vous dis
je suis avec elle tout le temps
pour vous dire la vérité

Tellement je t'aime
je pense à toi
Tellement je t'aime
je rêve de toi
Tellement je t'aime
passionnément
Tellement je t'aime




À la folie
Tellement je t'aime
Je me meurs pour toi
Tellement je t'aime
je demande après toi
Tellement je l'aime
et je l'adore

 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Toujours bin aïniya ya dik lahnina llala
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
chefteh fi dalma, gssem li khatri lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a delalli




 
tellement neghiha, nedir ha raï ya lalla
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
chefteh fi dalma, gssem li khatri lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma

salou dmou litama wa ma qaditchi lalla
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
liyyah liyyah kol youm nbatel lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma


ana bhar aliya wa antiya la lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma




 
tsahbet maaha ça fait longtemps lalla
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
ila dalma dlamet, nrouh el dareh, lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma

ça y est el waswass jaha wa raha tqareh lalla
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
khalouni khalouni, rani mahmouma lalla wa ya lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma


ana bhar aliya wa antiya la, lalla




omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma

toujours bin aïnay ya dik lahnina lalla
omri lalla, ana nebghik ya aïniya, ana nebghik a bent amma
ma fhemt oualou aïnih blawni, lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma

ana bhar aliya wa anti ya la, lalla
omri lalla, ana nebghik ya aïniya, ou nmout alik a wald amma
la zhar la mimoun, khalouni nhoum lalla. 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"Sbart ou rani sabar
Sbart ou rani sabar
Hart ou rani hayer
Chkoune elli kane b'hali m'hawwal





Omri ma nouit ana
Omri ma nsit ana
Omri ma nensah
Bnadem mahroum
Rahou mahroum

N'demt ou rani nadem
Rabbi houa alem
Fhmt ou rani fahem
El meskine yeghabnouhe

Ana galbi baki
H'dart ou rani laim
H'dart ou rani azem
Hart ou rani n'khammem
Fik ya insane aqli touaddar

Omri ma nouit ana




Omri ma nsit ana
Omri ma nensah
Bnadem mahroum
Rahou mahroum

J'ai supporté et je suis patient
Je n'ai rien compris et je ne
Comprends toujours pas
Qui a été aussi inquiet que moi?

Jamais je ne n'aurais cru
Je n'ai pas oublié
Et je ne l'oublierai jamais
L'être humain est réellement brimé

J'ai regretté et je continue de le faire
Dieu seul le sait
Et j'ai compris que le pauvre est humilié




Et moi mon cÅ""ur en pleure

Je parle et j'accuse
Je parle et je suis décidé
Je ne sais plus, je refléchis et j'en perds la tête
Í propos des humains, mais en vain

Jamais je ne n'aurais cru
Je n'ai pas oublié
Et je ne l'oublierai jamais
L'être humain est réellement brimé 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
"mazal ki nchouf'ha netweder
nefchel manelga â'liha win
hatta leblaha maneqder 
mag'wah kif li chaf zin





mazal mazal ki nchouf'ha netweder
mag'wah kif li chaf zin

Maina, qelbi yebghik
chabba, bezzaf âlik
bayna, raha f 'âinik
ana nmout â'lik

tfout â'liya belâani
ki âerfatni belli nebghiha
tetbessem mâaya âelali
wana b'âini ntebe'â fiha

tfout â'liya belâani
ki âerfatni belli nebghiha
tetbessem mâaya âelali
wana b'âini ntebe'â fiha





Maina, qelbi yebghik
chabba, bezzaf âlik
bayna, raha f 'âinik
ana nmout â'lik

Maina, qelbi yebghik
chabba, bezzaf âlik
bayna, raha f 'âinik
ana nmout â'lik

Maina, qelbi yebghik
chabba, bezzaf âlik
bayna, raha f 'âinik
ana nmout â'lik 





 


				Paroles2Chansons dispose d’un accord de licence de paroles de chansons avec la Société des Editeurs et Auteurs de Musique (SEAM)",2,,
